,worker_id,gender,age,party,voting_for,state,title,url,org,candidate,flesch,gunning_fog,readability,topic,favor,trust,group,trust_score,favor_score,trust_binary,voting_for_coded,party_coded,flesch_coded
248,1944668,female,64+,independent_other,Ted Cruz,IN,2nd former Mexican president unloads on Donald Trump,http://feeds.foxnews.com/~r/foxnews/world/~3/6fZtc76vZuA/2nd-former-mexican-president-unloads-on-donald-trump.html,Fox News,Donald Trump,14.6,13.6,42.04,Immigration,Favorable,Neutral,A,0,1,Neutral,4,3,1
249,1944668,female,64+,independent_other,Ted Cruz,IN,Evaluations: Why I Can’t Learn to Love Donald Trump,http://douthat.blogs.nytimes.com/2016/02/12/why-i-wont-learn-to-love-donald-trump/,The New York Times,Donald Trump,16.2,15.2,37.98,Foreign Policy/National Security,Unfavorable,Agree,A,1,-1,Agree,4,3,1
250,30513549,male,30-49,republican,Ted Cruz,CA,"After GOP establishment 'froze' on Trump, Democrats ready battle plans",http://www.cnn.com/2016/02/29/politics/donald-trump-democrats-election-2016/index.html,CNN,Donald Trump,12.3,10.0,42.72,Campaign Finance,Unfavorable,Strongly Agree,A,2,-1,Agree,4,2,1
251,30513549,male,30-49,republican,Ted Cruz,CA,Clinton Super PAC Ramps Up Spending Ahead of Next Round of Primaries,http://blogs.wsj.com/washwire/2016/02/12/clinton-super-pac-ramps-up-spending-ahead-of-next-round-of-primaries/,The Wall Street Journal,Hillary Clinton,8.4,8.4,63.7,Campaign Finance,Neutral,Strongly Agree,A,2,0,Agree,4,2,-1
252,30513549,male,30-49,republican,Ted Cruz,CA,"Bernie Sanders Is Democrats’ Top Beneficiary of Outside Spending, Like it or Not",http://www.nytimes.com/2016/01/29/us/politics/bernie-sanders-is-democrats-top-beneficiary-of-outside-spending-like-it-or-not.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,Neutral,Strongly Agree,A,2,0,Agree,4,2,0
253,30513549,male,30-49,republican,Ted Cruz,CA,2nd former Mexican president unloads on Donald Trump,http://feeds.foxnews.com/~r/foxnews/world/~3/6fZtc76vZuA/2nd-former-mexican-president-unloads-on-donald-trump.html,Fox News,Donald Trump,14.6,13.6,42.04,Immigration,Unfavorable,Strongly Agree,A,2,-1,Agree,4,2,1
254,30513549,male,30-49,republican,Ted Cruz,CA,Evaluations: Why I Can’t Learn to Love Donald Trump,http://douthat.blogs.nytimes.com/2016/02/12/why-i-wont-learn-to-love-donald-trump/,The New York Times,Donald Trump,16.2,15.2,37.98,Foreign Policy/National Security,Neutral,Strongly Agree,A,2,0,Agree,4,2,1
255,9383666,male,50-64,republican,John Kasich,IN,Ted Cruz tries to seize Rand Paul's libertarian mantle,http://www.cnn.com/2016/02/04/politics/ted-cruz-new-hampshire-rand-paul/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,Neutral,Agree,A,1,0,Agree,5,2,1
256,9383666,male,50-64,republican,John Kasich,IN,Op-Ed Columnist: Hillary Clinton Stumbles,http://www.nytimes.com/2016/01/25/opinion/hillary-clinton-stumbles.html,The New York Times,Hillary Clinton,11.1,11.2,56.59,Campaign Finance,Unfavorable,Agree,A,1,-1,Agree,5,2,0
257,9383666,male,50-64,republican,John Kasich,IN,Cruz's 2016 strategy focuses on turning out white voters,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-02-05-US--GOP%202016-Cruz-White%20Turnout/id-b92587c622404c15b18976ec822c1a91,the Associated Press,Ted Cruz,11.5,10.4,50.16,Immigration,Neutral,Agree,A,1,0,Agree,5,2,1
258,9383666,male,50-64,republican,John Kasich,IN,Ad of the Week: Bernie Sanders Relies on Supporters for Ad About Unity,http://www.nytimes.com/2016/02/14/us/politics/bernie-sanders-relies-on-supporters-for-ad-about-unity.html,The New York Times,Bernie Sanders,6.8,8.0,73.17,Campaign Finance,Favorable,Disagree,A,-1,1,Disagree,5,2,-1
259,9383666,male,50-64,republican,John Kasich,IN,"Really, Donald Trump? A fight with the Pope?",http://www.cnn.com/2016/02/18/opinions/donald-trump-pope-francis-christian-dantonio/index.html,CNN,Donald Trump,8.7,8.8,62.68,Immigration,Unfavorable,Neutral,A,0,-1,Neutral,5,2,0
260,21088425,female,50-64,democrat,Hillary Clinton,MI,Ted Cruz tries to seize Rand Paul's libertarian mantle,http://www.cnn.com/2016/02/04/politics/ted-cruz-new-hampshire-rand-paul/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,Neutral,Agree,A,1,0,Agree,1,1,1
261,21088425,female,50-64,democrat,Hillary Clinton,MI,Op-Ed Columnist: Hillary Clinton Stumbles,http://www.nytimes.com/2016/01/25/opinion/hillary-clinton-stumbles.html,The New York Times,Hillary Clinton,11.1,11.2,56.59,Campaign Finance,Unfavorable,Agree,A,1,-1,Agree,1,1,0
262,21088425,female,50-64,democrat,Hillary Clinton,MI,Cruz's 2016 strategy focuses on turning out white voters,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-02-05-US--GOP%202016-Cruz-White%20Turnout/id-b92587c622404c15b18976ec822c1a91,the Associated Press,Ted Cruz,11.5,10.4,50.16,Immigration,Unfavorable,Agree,A,1,-1,Agree,1,1,1
263,21088425,female,50-64,democrat,Hillary Clinton,MI,Ad of the Week: Bernie Sanders Relies on Supporters for Ad About Unity,http://www.nytimes.com/2016/02/14/us/politics/bernie-sanders-relies-on-supporters-for-ad-about-unity.html,The New York Times,Bernie Sanders,6.8,8.0,73.17,Campaign Finance,Neutral,Neutral,A,0,0,Neutral,1,1,-1
264,21088425,female,50-64,democrat,Hillary Clinton,MI,"Really, Donald Trump? A fight with the Pope?",http://www.cnn.com/2016/02/18/opinions/donald-trump-pope-francis-christian-dantonio/index.html,CNN,Donald Trump,8.7,8.8,62.68,Immigration,Unfavorable,Agree,A,1,-1,Agree,1,1,0
265,35242242,female,30-49,independent_other,Bernie Sanders,KY,Ted Cruz tries to seize Rand Paul's libertarian mantle,http://www.cnn.com/2016/02/04/politics/ted-cruz-new-hampshire-rand-paul/index.html,CNN,Ted Cruz,11.1,11.2,56.59,Campaign Finance,Favorable,Agree,A,1,1,Agree,3,3,1
266,35242242,female,30-49,independent_other,Bernie Sanders,KY,Op-Ed Columnist: Hillary Clinton Stumbles,http://www.nytimes.com/2016/01/25/opinion/hillary-clinton-stumbles.html,The New York Times,Hillary Clinton,11.1,11.2,56.59,Campaign Finance,Unfavorable,Agree,A,1,-1,Agree,3,3,0
267,35242242,female,30-49,independent_other,Bernie Sanders,KY,Cruz's 2016 strategy focuses on turning out white voters,http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-02-05-US--GOP%202016-Cruz-White%20Turnout/id-b92587c622404c15b18976ec822c1a91,the Associated Press,Ted Cruz,11.5,10.4,50.16,Immigration,Unfavorable,Agree,A,1,-1,Agree,3,3,1
268,35242242,female,30-49,independent_other,Bernie Sanders,KY,Ad of the Week: Bernie Sanders Relies on Supporters for Ad About Unity,http://www.nytimes.com/2016/02/14/us/politics/bernie-sanders-relies-on-supporters-for-ad-about-unity.html,The New York Times,Bernie Sanders,6.8,8.0,73.17,Campaign Finance,Favorable,Agree,A,1,1,Agree,3,3,-1
269,35242242,female,30-49,independent_other,Bernie Sanders,KY,"Really, Donald Trump? A fight with the Pope?",http://www.cnn.com/2016/02/18/opinions/donald-trump-pope-francis-christian-dantonio/index.html,CNN,Donald Trump,8.7,8.8,62.68,Immigration,Unfavorable,Agree,A,1,-1,Agree,3,3,0
270,13962932,female,18-29,democrat,Not Voting,WI,First Draft: ‘Super PAC’ Backing Hillary Clinton Says It Will Raise More Than It Did in ’12,http://www.nytimes.com/politics/first-draft/2016/01/29/super-pac-backing-hillary-clinton-says-it-is-raising-more-than-it-did-for-obama/,The New York Times,Hillary Clinton,13.0,12.0,46.1,Campaign Finance,Neutral,Strongly Agree,A,2,0,Agree,7,1,1
271,13962932,female,18-29,democrat,Not Voting,WI,"Taking Note: Trump vs. Pope, Round 2",http://takingnote.blogs.nytimes.com/2016/02/18/trump-vs-pope-round-2/,The New York Times,Donald Trump,8.7,10.0,68.1,Immigration,Unfavorable,Disagree,A,-1,-1,Disagree,7,1,0
272,13962932,female,18-29,democrat,Not Voting,WI,Ad of the Week: Bernie Sanders and Fans Embrace Tune of ‘America’ in Ad Free of Attacks,http://www.nytimes.com/2016/01/24/us/politics/bernie-sanders-and-fans-embrace-tune-of-america-in-ad-free-of-attacks.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,Unfavorable,Neutral,A,0,-1,Neutral,7,1,0
273,13962932,female,18-29,democrat,Not Voting,WI,First Draft: Major Donors to Clinton Include Napster Co-Founder,http://www.nytimes.com/politics/first-draft/2016/02/14/major-donors-to-clinton-include-napster-co-founder/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,Neutral,Strongly Agree,A,2,0,Agree,7,1,0
274,13962932,female,18-29,democrat,Not Voting,WI,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,CNN,Donald Trump,11.5,10.4,50.16,Immigration,Unfavorable,Disagree,A,-1,-1,Disagree,7,1,1
275,21017840,male,18-29,independent_other,Bernie Sanders,DE,First Draft: ‘Super PAC’ Backing Hillary Clinton Says It Will Raise More Than It Did in ’12,http://www.nytimes.com/politics/first-draft/2016/01/29/super-pac-backing-hillary-clinton-says-it-is-raising-more-than-it-did-for-obama/,The New York Times,Hillary Clinton,13.0,12.0,46.1,Campaign Finance,Neutral,Agree,A,1,0,Agree,3,3,1
276,21017840,male,18-29,independent_other,Bernie Sanders,DE,"Taking Note: Trump vs. Pope, Round 2",http://takingnote.blogs.nytimes.com/2016/02/18/trump-vs-pope-round-2/,The New York Times,Donald Trump,8.7,10.0,68.1,Immigration,Unfavorable,Strongly Agree,A,2,-1,Agree,3,3,0
277,21017840,male,18-29,independent_other,Bernie Sanders,DE,Ad of the Week: Bernie Sanders and Fans Embrace Tune of ‘America’ in Ad Free of Attacks,http://www.nytimes.com/2016/01/24/us/politics/bernie-sanders-and-fans-embrace-tune-of-america-in-ad-free-of-attacks.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,Favorable,Strongly Agree,A,2,1,Agree,3,3,0
278,21017840,male,18-29,independent_other,Bernie Sanders,DE,First Draft: Major Donors to Clinton Include Napster Co-Founder,http://www.nytimes.com/politics/first-draft/2016/02/14/major-donors-to-clinton-include-napster-co-founder/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,Neutral,Agree,A,1,0,Agree,3,3,0
279,21017840,male,18-29,independent_other,Bernie Sanders,DE,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,CNN,Donald Trump,11.5,10.4,50.16,Immigration,Favorable,Neutral,A,0,1,Neutral,3,3,1
280,21490602,female,30-49,independent_other,Donald Trump,NJ,First Draft: ‘Super PAC’ Backing Hillary Clinton Says It Will Raise More Than It Did in ’12,http://www.nytimes.com/politics/first-draft/2016/01/29/super-pac-backing-hillary-clinton-says-it-is-raising-more-than-it-did-for-obama/,The New York Times,Hillary Clinton,13.0,12.0,46.1,Campaign Finance,Neutral,Neutral,A,0,0,Neutral,2,3,1
281,21490602,female,30-49,independent_other,Donald Trump,NJ,"Taking Note: Trump vs. Pope, Round 2",http://takingnote.blogs.nytimes.com/2016/02/18/trump-vs-pope-round-2/,The New York Times,Donald Trump,8.7,10.0,68.1,Immigration,Unfavorable,Disagree,A,-1,-1,Disagree,2,3,0
282,21490602,female,30-49,independent_other,Donald Trump,NJ,Ad of the Week: Bernie Sanders and Fans Embrace Tune of ‘America’ in Ad Free of Attacks,http://www.nytimes.com/2016/01/24/us/politics/bernie-sanders-and-fans-embrace-tune-of-america-in-ad-free-of-attacks.html,The New York Times,Bernie Sanders,9.1,9.2,61.67,Campaign Finance,Neutral,Disagree,A,-1,0,Disagree,2,3,0
283,21490602,female,30-49,independent_other,Donald Trump,NJ,First Draft: Major Donors to Clinton Include Napster Co-Founder,http://www.nytimes.com/politics/first-draft/2016/02/14/major-donors-to-clinton-include-napster-co-founder/,The New York Times,Hillary Clinton,10.3,9.2,53.21,Campaign Finance,Neutral,Neutral,A,0,0,Neutral,2,3,0
284,21490602,female,30-49,independent_other,Donald Trump,NJ,Jerry Falwell backs Donald Trump: Satire is dead (Opinion),http://www.cnn.com/2016/01/29/opinions/falwell-endorses-trump-balmer/index.html,CNN,Donald Trump,11.5,10.4,50.16,Immigration,Unfavorable,Disagree,A,-1,-1,Disagree,2,3,1
285,34898132,male,30-49,democrat,Hillary Clinton,CA,"Sanders, O'Malley criticize immigration raids at Iowa forum",http://hosted2.ap.org/apdefault/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-09-US--DEM%202016/id-36d0b67119f64688ad1213e54f5495ef,the Associated Press,Bernie Sanders,11.1,8.8,45.76,Immigration,Favorable,Neutral,A,0,1,Neutral,1,1,1
286,34898132,male,30-49,democrat,Hillary Clinton,CA,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,CNN,Hillary Clinton,11.1,11.2,56.59,Immigration,Favorable,Agree,A,1,1,Agree,1,1,0
287,34898132,male,30-49,democrat,Hillary Clinton,CA,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,Favorable,Neutral,A,0,1,Neutral,1,1,0
288,34898132,male,30-49,democrat,Hillary Clinton,CA,New Yorkers blast Cruz's comments on 'New York values',http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-15-US--Cruz-New%20York%20Values/id-1d883b4be3d04a2898b9dafad2200b02,the Associated Press,Ted Cruz,8.4,8.4,63.7,Campaign Finance,Unfavorable,Disagree,A,-1,-1,Disagree,1,1,0
289,34898132,male,30-49,democrat,Hillary Clinton,CA,Hillary Clinton hopes for strong Latino turnout in Nevada,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,CNN,Hillary Clinton,13.0,12.0,46.1,Immigration,Favorable,Neutral,A,0,1,Neutral,1,1,1
290,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,"Sanders, O'Malley criticize immigration raids at Iowa forum",http://hosted2.ap.org/apdefault/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-09-US--DEM%202016/id-36d0b67119f64688ad1213e54f5495ef,the Associated Press,Bernie Sanders,11.1,8.8,45.76,Immigration,Neutral,Agree,A,1,0,Agree,3,4,1
291,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,CNN,Hillary Clinton,11.1,11.2,56.59,Immigration,Neutral,Agree,A,1,0,Agree,3,4,0
292,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,Neutral,Agree,A,1,0,Agree,3,4,0
293,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,New Yorkers blast Cruz's comments on 'New York values',http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-15-US--Cruz-New%20York%20Values/id-1d883b4be3d04a2898b9dafad2200b02,the Associated Press,Ted Cruz,8.4,8.4,63.7,Campaign Finance,Unfavorable,Agree,A,1,-1,Agree,3,4,0
294,36304114,male,18-29,no_affiliation,Bernie Sanders,NC,Hillary Clinton hopes for strong Latino turnout in Nevada,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,CNN,Hillary Clinton,13.0,12.0,46.1,Immigration,Favorable,Strongly Agree,A,2,1,Agree,3,4,1
295,34694174,male,18-29,independent_other,Bernie Sanders,CA,"Sanders, O'Malley criticize immigration raids at Iowa forum",http://hosted2.ap.org/apdefault/89ae8247abe8493fae24405546e9a1aa/Article_2016-01-09-US--DEM%202016/id-36d0b67119f64688ad1213e54f5495ef,the Associated Press,Bernie Sanders,11.1,8.8,45.76,Immigration,Neutral,Agree,A,1,0,Agree,3,3,1
296,34694174,male,18-29,independent_other,Bernie Sanders,CA,"Ahead of Nevada caucus, Clinton goes up with first Spanish-language ads",http://www.cnn.com/2016/02/05/politics/hillary-clinton-spanish-ads-nevada/index.html,CNN,Hillary Clinton,11.1,11.2,56.59,Immigration,Favorable,Strongly Agree,A,2,1,Agree,3,3,0
297,34694174,male,18-29,independent_other,Bernie Sanders,CA,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,Favorable,Strongly Agree,A,2,1,Agree,3,3,0
298,34694174,male,18-29,independent_other,Bernie Sanders,CA,New Yorkers blast Cruz's comments on 'New York values',http://hosted2.ap.org/APDEFAULT/386c25518f464186bf7a2ac026580ce7/Article_2016-01-15-US--Cruz-New%20York%20Values/id-1d883b4be3d04a2898b9dafad2200b02,the Associated Press,Ted Cruz,8.4,8.4,63.7,Campaign Finance,Unfavorable,Agree,A,1,-1,Agree,3,3,0
299,34694174,male,18-29,independent_other,Bernie Sanders,CA,Hillary Clinton hopes for strong Latino turnout in Nevada,http://www.cnn.com/2016/02/20/politics/nevada-caucus-democrats-2016/index.html,CNN,Hillary Clinton,13.0,12.0,46.1,Immigration,Favorable,Agree,A,1,1,Agree,3,3,1
300,12009597,female,30-49,democrat,Not Voting,VA,First Draft: Donald Trump Turns His Fire on Nikki Haley,http://www.nytimes.com/politics/first-draft/2016/02/18/donald-trump-turns-his-fire-on-nikki-haley/,The New York Times,Donald Trump,5.2,6.4,77.23,Immigration,Unfavorable,Neutral,A,0,-1,Neutral,7,1,-1
301,12009597,female,30-49,democrat,Not Voting,VA,Clinton: 'I know what it is like to come from behind and win in New Hampshire',http://www.cnn.com/2016/01/22/politics/hillary-clinton-new-hampshire-bernie-sanders/index.html,CNN,Hillary Clinton,13.0,13.2,51.52,Abortion,Neutral,Agree,A,1,0,Agree,7,1,1
302,12009597,female,30-49,democrat,Not Voting,VA,Op-Ed Columnist: Is There Any Stopping Donald Trump?,http://www.nytimes.com/2016/02/21/opinion/is-there-any-stopping-donald-trump.html,The New York Times,Donald Trump,8.4,8.4,63.7,Abortion,Unfavorable,Agree,A,1,-1,Agree,7,1,0
303,12009597,female,30-49,democrat,Not Voting,VA,Sanders to release letter from his doctor before Iowa caucuses,http://www.cnn.com/2016/01/16/politics/bernie-sanders-health-records-doctor/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Campaign Finance,Neutral,Agree,A,1,0,Agree,7,1,1
304,12009597,female,30-49,democrat,Not Voting,VA,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,Favorable,Neutral,A,0,1,Neutral,7,1,0
305,30461260,male,18-29,democrat,Hillary Clinton,NY,First Draft: Donald Trump Turns His Fire on Nikki Haley,http://www.nytimes.com/politics/first-draft/2016/02/18/donald-trump-turns-his-fire-on-nikki-haley/,The New York Times,Donald Trump,5.2,6.4,77.23,Immigration,Unfavorable,Agree,A,1,-1,Agree,1,1,-1
306,30461260,male,18-29,democrat,Hillary Clinton,NY,Clinton: 'I know what it is like to come from behind and win in New Hampshire',http://www.cnn.com/2016/01/22/politics/hillary-clinton-new-hampshire-bernie-sanders/index.html,CNN,Hillary Clinton,13.0,13.2,51.52,Abortion,Favorable,Neutral,A,0,1,Neutral,1,1,1
307,30461260,male,18-29,democrat,Hillary Clinton,NY,Op-Ed Columnist: Is There Any Stopping Donald Trump?,http://www.nytimes.com/2016/02/21/opinion/is-there-any-stopping-donald-trump.html,The New York Times,Donald Trump,8.4,8.4,63.7,Abortion,Unfavorable,Agree,A,1,-1,Agree,1,1,0
308,30461260,male,18-29,democrat,Hillary Clinton,NY,Sanders to release letter from his doctor before Iowa caucuses,http://www.cnn.com/2016/01/16/politics/bernie-sanders-health-records-doctor/index.html,CNN,Bernie Sanders,10.7,10.8,57.61,Campaign Finance,Unfavorable,Disagree,A,-1,-1,Disagree,1,1,1
309,30461260,male,18-29,democrat,Hillary Clinton,NY,Sanders surpasses 2015 fundraising goal with sizable haul,http://www.cnn.com/2016/01/02/politics/bernie-sanders-fundraising-hillary-clinton/index.html,CNN,Bernie Sanders,9.5,9.6,60.65,Campaign Finance,Favorable,Neutral,A,0,1,Neutral,1,1,0
