worker_id,gender,age,party,voting_for,state,title,source,candidate,flesch,is_complex,fair,trust
33467170,male,18-29,no_affiliation,Bernie Sanders,WV,Cruz Looks to Shore Up Support Among Iowa Evangelicals,the Associated Press,cruz,11.8,1,1,1
33467170,male,18-29,no_affiliation,Bernie Sanders,WV,"Sanders tours Roosevelt site, says Bation can learn from FDR",the Associated Press,sanders,14.1,1,2,2
33467170,male,18-29,no_affiliation,Bernie Sanders,WV,The Latest: Sanders says Trump campaign based on division,the Associated Press,sanders,8,0,0,0
33467170,male,18-29,no_affiliation,Bernie Sanders,WV,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,the Associated Press,clinton,7.5,0,0,-1
33467170,male,18-29,no_affiliation,Bernie Sanders,WV,Trump not backing down from Fox debate boycott,the Associated Press,trump,11.7,1,-1,-1
33467170,male,18-29,no_affiliation,Bernie Sanders,WV,The Latest: Bible prominent in Final Cruz Pitches to Voters,the Associated Press,cruz,7.9,0,1,1
33467170,male,18-29,no_affiliation,Bernie Sanders,WV,FACT CHECK: Audio refutes Trump's claim on China tariff,the Associated Press,trump,5.8,0,2,2
33467170,male,18-29,no_affiliation,Bernie Sanders,WV,"Clinton Allies Forming Group to Protect, Register Voters",the Associated Press,clinton,14.2,1,0,-1
36939273,male,18-29,republican,Donald Trump,TX,Cruz Looks to Shore Up Support Among Iowa Evangelicals,the Associated Press,cruz,11.8,1,1,1
36939273,male,18-29,republican,Donald Trump,TX,"Sanders tours Roosevelt site, says Bation can learn from FDR",the Associated Press,sanders,14.1,1,0,2
36939273,male,18-29,republican,Donald Trump,TX,The Latest: Sanders says Trump campaign based on division,the Associated Press,sanders,8,0,1,2
36939273,male,18-29,republican,Donald Trump,TX,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,the Associated Press,clinton,7.5,0,1,1
36939273,male,18-29,republican,Donald Trump,TX,Trump not backing down from Fox debate boycott,the Associated Press,trump,11.7,1,1,2
36939273,male,18-29,republican,Donald Trump,TX,The Latest: Bible prominent in Final Cruz Pitches to Voters,the Associated Press,cruz,7.9,0,0,0
36939273,male,18-29,republican,Donald Trump,TX,FACT CHECK: Audio refutes Trump's claim on China tariff,the Associated Press,trump,5.8,0,1,1
36939273,male,18-29,republican,Donald Trump,TX,"Clinton Allies Forming Group to Protect, Register Voters",the Associated Press,clinton,14.2,1,1,1
6579519,female,30-49,democrat,Hillary Clinton,OH,Cruz Looks to Shore Up Support Among Iowa Evangelicals,the Associated Press,cruz,11.8,1,1,1
6579519,female,30-49,democrat,Hillary Clinton,OH,"Sanders tours Roosevelt site, says Bation can learn from FDR",the Associated Press,sanders,14.1,1,1,1
6579519,female,30-49,democrat,Hillary Clinton,OH,The Latest: Sanders says Trump campaign based on division,the Associated Press,sanders,8,0,1,1
6579519,female,30-49,democrat,Hillary Clinton,OH,The Latest: Clinton Vows ‘top-to-bottom review’ of Gov’t,the Associated Press,clinton,7.5,0,1,1
